EmployeeID,Age,LengthOfService,Retired,DistanceFromHome,EngagementScore,SatisfactionScore,SalaryLastYear,SalaryThisYear,SalaryHikeSinceLastYear
713,49,26.9,False,10.5,1.7,1.4,53930000.0,60250000.0,0.1172
714,20,4.1,False,40.5,3.1,3.6,164890000.0,187120000.0,0.1348
715,44,21.6,False,7.3,1.9,4.5,194120000.0,225340000.0,0.1608
716,46,9.7,False,17.1,2.1,4.3,68350000.0,77360000.0,0.1318
717,49,36.6,True,43.2,2.6,3.5,109070000.0,117750000.0,0.0796
718,36,18.4,False,7.7,4.2,1.3,35500000.0,39150000.0,0.1028
719,38,30.6,True,4.1,1.1,1.4,120640000.0,140020000.0,0.1606
720,22,20.9,False,24.2,3.6,1.2,110500000.0,118760000.0,0.0748
721,35,1.6,False,15.1,3.7,2.0,46000000.0,49570000.0,0.0776
722,45,24.1,True,28.2,4.2,1.5,99570000.0,101480000.0,0.0192
723,39,36.2,False,40.2,4.7,2.0,80140000.0,94800000.0,0.1829
724,38,22.9,False,6.9,1.1,2.5,113930000.0,116000000.0,0.0182
725,23,31.1,False,29.0,1.6,4.8,125420000.0,141680000.0,0.1296
726,18,33.6,False,25.3,4.5,3.4,21530000.0,23310000.0,0.0827
727,22,8.7,True,7.2,2.8,4.3,156980000.0,169710000.0,0.0811
728,29,8.1,False,31.2,3.3,3.8,148340000.0,168500000.0,0.1359
729,43,23.2,False,13.7,3.7,1.5,85930000.0,87080000.0,0.0134
730,51,15.6,False,24.4,3.7,3.9,29530000.0,33040000.0,0.1189
731,31,31.9,True,4.1,4.7,2.1,155890000.0,179960000.0,0.1544
732,43,34.2,False,23.0,5.0,3.6,191930000.0,223720000.0,0.1656
733,44,13.4,False,15.3,3.9,2.4,63230000.0,65390000.0,0.0342
734,26,9.0,False,41.1,2.1,5.0,78230000.0,92270000.0,0.1795
735,43,29.7,True,2.8,4.5,2.1,53090000.0,60060000.0,0.1313
736,39,10.4,True,20.9,1.2,2.1,123850000.0,145690000.0,0.1763
737,47,31.3,False,22.9,1.9,4.7,47870000.0,52520000.0,0.0971
738,34,16.1,False,36.3,4.6,1.1,84110000.0,93230000.0,0.1084
739,43,25.4,False,28.7,2.0,3.8,145460000.0,172200000.0,0.1838
740,53,3.6,False,33.4,1.9,3.9,120820000.0,142570000.0,0.18
741,18,23.7,False,38.9,1.6,4.3,89560000.0,97590000.0,0.0897
742,25,17.2,False,43.1,4.4,4.9,95640000.0,100890000.0,0.0549
743,52,22.3,False,15.7,3.0,4.9,121180000.0,130710000.0,0.0786
744,32,6.4,False,26.9,3.7,1.3,21060000.0,22690000.0,0.0774
745,39,28.0,False,42.0,2.0,4.3,34130000.0,36090000.0,0.0574
746,31,32.8,False,49.5,4.0,3.6,178630000.0,188230000.0,0.0537
747,43,8.2,False,44.5,4.0,3.6,34020000.0,39880000.0,0.1723
748,45,3.6,False,18.6,2.3,1.5,147220000.0,149280000.0,0.014
749,40,0.9,False,9.8,2.6,3.6,185610000.0,210760000.0,0.1355
750,31,24.4,False,24.5,1.8,4.9,68720000.0,71100000.0,0.0346
751,41,23.1,False,37.1,4.9,4.6,86690000.0,92660000.0,0.0689
752,19,20.8,False,24.6,3.6,2.8,122410000.0,123920000.0,0.0123
753,43,8.8,False,24.2,4.7,1.2,178710000.0,188360000.0,0.054
754,31,14.9,False,41.9,2.2,2.4,189540000.0,218670000.0,0.1537
755,24,22.6,False,18.1,4.1,4.3,153120000.0,180220000.0,0.177
756,20,18.9,False,43.0,4.1,3.8,35590000.0,37170000.0,0.0444
757,40,37.5,False,20.3,3.8,2.8,140450000.0,153470000.0,0.0927
758,35,5.2,False,16.4,4.9,1.2,93850000.0,102680000.0,0.0941
759,55,26.4,True,22.7,2.6,2.7,104730000.0,123030000.0,0.1747
760,52,15.4,False,38.1,1.5,2.9,28850000.0,33250000.0,0.1525
761,32,16.3,False,6.3,3.7,4.7,54390000.0,59970000.0,0.1026
762,42,27.3,False,9.8,3.9,3.6,162290000.0,184060000.0,0.1341
763,54,26.3,False,47.6,3.3,2.2,101710000.0,118950000.0,0.1695
764,45,37.7,False,8.8,1.8,3.1,74300000.0,74440000.0,0.0019
765,27,4.9,False,28.4,3.0,1.3,89120000.0,96300000.0,0.0806
766,56,4.0,False,29.0,2.2,4.9,173790000.0,205320000.0,0.1814
767,34,27.5,False,24.5,2.7,2.4,154820000.0,177740000.0,0.148
768,56,22.0,False,32.2,3.6,2.9,69020000.0,76510000.0,0.1085
769,39,10.4,False,11.5,4.0,2.4,41150000.0,45510000.0,0.106
770,43,3.0,False,27.6,1.9,3.7,65360000.0,69910000.0,0.0696
771,42,3.3,False,18.6,2.6,3.6,185740000.0,205080000.0,0.1041
772,34,34.0,False,33.1,2.1,3.9,124690000.0,141030000.0,0.131
773,30,7.3,False,7.1,1.8,2.1,116030000.0,125740000.0,0.0837
774,37,12.3,True,28.5,4.1,2.3,127350000.0,145540000.0,0.1428
775,42,8.6,False,9.3,4.6,1.5,85890000.0,100680000.0,0.1722
776,21,13.5,False,13.9,2.5,3.6,165280000.0,170390000.0,0.0309
777,27,2.6,True,10.9,4.0,1.2,114190000.0,124500000.0,0.0903
778,20,19.7,False,9.1,4.6,3.4,41010000.0,44360000.0,0.0817
779,35,2.6,True,41.3,4.4,4.5,43230000.0,49170000.0,0.1374
780,53,30.4,False,14.3,1.7,4.6,116630000.0,122460000.0,0.05
781,39,8.9,False,46.4,4.8,2.8,188580000.0,212730000.0,0.1281
782,51,20.5,True,48.5,2.5,2.8,75500000.0,88750000.0,0.1755
783,25,33.4,False,28.6,2.4,1.3,176520000.0,191280000.0,0.0836
784,36,24.7,True,7.2,1.2,3.7,157540000.0,186240000.0,0.1822
785,54,20.3,False,18.7,2.9,4.3,64610000.0,77440000.0,0.1986
786,23,12.3,False,39.9,1.4,2.0,26540000.0,27100000.0,0.0211
787,43,12.7,False,18.4,2.0,2.7,38330000.0,40120000.0,0.0467
788,51,25.4,False,4.4,2.3,4.4,151130000.0,179860000.0,0.1901
789,23,37.8,False,27.8,4.2,4.5,55940000.0,66660000.0,0.1916
790,54,25.1,False,42.3,4.5,2.0,86830000.0,88530000.0,0.0196
791,50,21.2,False,39.8,2.2,3.2,110310000.0,110640000.0,0.003
792,39,27.8,False,8.8,4.4,1.8,150580000.0,155430000.0,0.0322
793,38,17.7,False,33.6,4.4,1.4,40380000.0,48420000.0,0.1991
794,23,2.3,False,11.0,4.1,4.6,93150000.0,96500000.0,0.036
795,23,21.4,False,10.9,1.6,4.3,107310000.0,118100000.0,0.1005
796,21,36.4,False,43.7,3.8,4.0,117350000.0,137260000.0,0.1697
797,47,6.7,False,12.5,4.8,1.2,167300000.0,167980000.0,0.0041
798,28,26.2,False,13.2,3.7,4.4,50900000.0,57050000.0,0.1208
799,47,7.6,True,0.0,2.3,2.8,165410000.0,174570000.0,0.0554
800,48,20.4,False,43.5,3.0,2.4,144720000.0,169680000.0,0.1725
801,41,3.7,False,39.6,3.6,3.2,120060000.0,126870000.0,0.0567
802,26,17.1,False,31.4,3.0,1.4,145920000.0,165960000.0,0.1373
803,20,28.7,False,37.5,1.5,4.0,94160000.0,106860000.0,0.1349
804,48,13.2,False,7.6,2.2,3.3,44910000.0,46900000.0,0.0443
805,54,25.3,True,22.9,4.2,1.7,139840000.0,140810000.0,0.0069
806,53,30.2,False,17.6,4.4,1.8,114440000.0,123810000.0,0.0819
807,41,35.2,False,4.7,1.5,1.7,135090000.0,142900000.0,0.0578
808,48,8.9,False,24.3,4.8,1.2,80840000.0,93920000.0,0.1618
809,23,15.2,False,46.0,2.3,3.4,183240000.0,212570000.0,0.1601
810,19,5.8,False,2.0,3.6,4.4,125730000.0,137220000.0,0.0914
811,37,37.7,False,14.6,4.0,1.1,35370000.0,39660000.0,0.1213
812,45,35.2,False,10.4,4.2,1.2,100960000.0,113160000.0,0.1208
813,28,20.5,False,11.9,4.8,3.3,156140000.0,181970000.0,0.1654
814,21,32.0,False,45.4,2.3,4.3,162940000.0,176790000.0,0.085
815,32,19.8,False,23.4,4.4,2.3,109030000.0,115040000.0,0.0551
816,23,23.7,False,23.3,1.5,2.4,181050000.0,190650000.0,0.053
817,47,3.4,True,38.0,3.8,3.4,68180000.0,75490000.0,0.1072
818,55,28.7,False,7.7,4.0,2.1,93910000.0,102350000.0,0.0899
819,19,4.9,False,24.4,3.7,1.1,181750000.0,197750000.0,0.088
820,32,31.4,False,21.5,2.0,3.9,181330000.0,184640000.0,0.0183
821,28,29.7,False,29.8,4.5,3.5,143430000.0,164040000.0,0.1437
822,25,26.9,False,50.0,1.7,3.3,174620000.0,182080000.0,0.0427
823,43,1.4,False,38.5,1.2,4.0,35980000.0,37400000.0,0.0395
824,22,11.5,False,19.9,3.9,3.7,175700000.0,190200000.0,0.0825
825,23,10.0,False,41.4,2.9,1.8,77710000.0,81250000.0,0.0456
826,43,13.7,True,8.5,4.4,2.4,52100000.0,58180000.0,0.1167
827,21,3.3,False,1.5,2.5,1.5,63090000.0,67780000.0,0.0743
828,36,35.6,False,10.2,1.7,1.5,95230000.0,103780000.0,0.0898
829,37,21.0,False,17.0,4.3,3.7,65210000.0,72220000.0,0.1075
830,50,11.6,False,25.5,3.2,4.4,77700000.0,80860000.0,0.0407
831,37,15.1,False,30.8,1.8,4.9,44300000.0,45680000.0,0.0312
832,29,17.0,False,45.5,3.9,3.5,73310000.0,86220000.0,0.1761
833,18,22.8,False,25.5,3.0,1.7,123010000.0,133680000.0,0.0867
834,43,19.6,False,25.1,3.4,1.4,99530000.0,107730000.0,0.0824
835,31,34.9,False,2.5,2.8,4.3,82410000.0,83000000.0,0.0072
836,55,18.9,False,1.7,4.3,3.3,154360000.0,169730000.0,0.0996
837,54,37.7,False,27.6,4.3,3.5,180830000.0,200870000.0,0.1108
838,28,32.4,False,21.9,3.8,4.1,156220000.0,173680000.0,0.1118
839,53,7.9,False,42.0,1.4,3.8,79760000.0,91040000.0,0.1414
840,30,35.4,False,8.0,4.4,4.3,154000000.0,159470000.0,0.0355
841,20,4.4,False,1.2,3.7,1.2,47360000.0,49750000.0,0.0505
842,50,31.1,False,22.5,3.8,4.0,43460000.0,50510000.0,0.1622
843,23,14.5,False,11.9,2.5,4.4,82210000.0,97780000.0,0.1894
844,27,33.4,False,2.5,4.5,2.1,165390000.0,169890000.0,0.0272
845,22,33.0,False,36.2,3.9,3.6,64340000.0,70740000.0,0.0995
846,40,30.6,False,5.6,1.5,2.3,31390000.0,32730000.0,0.0427
847,27,30.0,False,30.4,2.6,4.8,43710000.0,44240000.0,0.0121
848,19,11.6,False,14.1,4.5,1.1,174570000.0,185930000.0,0.0651
849,30,3.1,False,8.7,1.2,3.3,134080000.0,137930000.0,0.0287
850,19,15.3,True,19.0,4.8,1.7,65580000.0,74890000.0,0.142
851,37,6.6,False,40.1,3.7,3.8,119950000.0,132750000.0,0.1067
852,18,26.4,False,19.6,3.5,1.7,114960000.0,118270000.0,0.0288
853,54,13.2,False,37.5,2.1,1.9,137980000.0,138240000.0,0.0019
854,26,37.1,False,6.3,2.0,3.0,61970000.0,71990000.0,0.1617
855,34,24.4,True,38.6,4.8,4.7,175590000.0,181780000.0,0.0353
856,26,31.3,False,11.8,2.2,1.8,75690000.0,84870000.0,0.1213
857,28,5.0,False,33.9,4.1,1.6,144940000.0,154710000.0,0.0674
858,32,32.8,True,28.3,2.6,4.0,22900000.0,25580000.0,0.117
859,41,35.1,False,46.5,1.6,3.0,87080000.0,92580000.0,0.0632
860,55,18.5,False,19.4,1.0,4.6,83310000.0,84760000.0,0.0174
861,52,23.0,False,3.3,3.2,1.6,117830000.0,123080000.0,0.0446
862,47,29.1,False,1.0,4.9,3.6,33090000.0,34330000.0,0.0375
863,48,6.6,False,41.3,2.5,1.9,162220000.0,176110000.0,0.0856
864,22,19.1,False,26.2,2.4,1.6,59200000.0,66990000.0,0.1316
865,31,15.1,True,38.8,2.4,3.7,141870000.0,149360000.0,0.0528
866,28,5.6,False,11.7,3.1,3.4,164580000.0,164980000.0,0.0024
867,26,14.0,False,17.3,2.8,4.0,121140000.0,133710000.0,0.1038
868,51,2.6,False,1.5,4.5,2.2,153360000.0,171940000.0,0.1212
869,29,1.0,False,48.1,3.0,2.8,139130000.0,165920000.0,0.1926
870,52,5.1,False,33.4,3.0,2.6,84000000.0,93900000.0,0.1179
871,52,36.6,False,46.7,1.6,4.9,165590000.0,181190000.0,0.0942
872,18,20.9,False,13.3,4.9,2.2,73050000.0,81430000.0,0.1147
873,39,36.7,False,30.6,2.0,2.2,122820000.0,145610000.0,0.1856
874,46,16.4,False,33.9,1.3,2.4,154170000.0,179710000.0,0.1657
875,25,11.8,False,15.9,3.7,3.3,88210000.0,93910000.0,0.0646
876,28,19.2,True,42.4,3.4,2.0,74500000.0,78040000.0,0.0475
877,54,16.7,False,47.4,2.7,4.7,102680000.0,108070000.0,0.0525
878,31,4.0,False,44.2,2.7,2.1,167230000.0,184100000.0,0.1009
879,47,24.4,False,37.0,4.1,4.6,187390000.0,215280000.0,0.1488
880,52,8.2,False,13.9,1.8,1.4,118120000.0,130010000.0,0.1007
881,38,23.5,True,14.1,4.3,3.6,139060000.0,140950000.0,0.0136
882,54,24.7,False,48.2,3.6,4.6,182590000.0,209010000.0,0.1447
883,22,5.8,False,0.5,2.7,1.7,37740000.0,43820000.0,0.1611
884,36,2.3,False,35.8,2.8,4.9,61770000.0,65350000.0,0.058
885,31,29.7,False,35.3,2.0,2.8,147600000.0,167200000.0,0.1328
886,43,17.5,False,31.1,4.0,4.8,168270000.0,182630000.0,0.0853
887,21,2.2,True,49.5,3.1,3.7,174270000.0,205260000.0,0.1778
888,42,37.8,False,15.6,2.3,2.2,94720000.0,110730000.0,0.169
889,42,2.2,False,17.0,3.4,1.8,36080000.0,39870000.0,0.105
890,35,26.4,False,3.9,5.0,2.2,98800000.0,112460000.0,0.1383
891,25,37.4,False,22.1,2.7,1.4,61530000.0,72400000.0,0.1767
892,56,9.1,True,13.1,4.7,1.6,72420000.0,79600000.0,0.0991
893,31,5.4,False,17.2,2.4,1.4,159010000.0,168970000.0,0.0626
894,49,4.6,False,41.7,1.2,2.7,33590000.0,38650000.0,0.1506
895,55,11.5,False,46.8,1.8,4.2,168960000.0,176400000.0,0.044
896,50,3.8,False,9.3,2.7,1.6,96980000.0,104520000.0,0.0777
897,40,26.3,False,18.6,1.9,1.5,127290000.0,149330000.0,0.1731
898,32,2.4,False,46.4,1.0,3.6,36140000.0,41380000.0,0.145
899,50,19.4,True,3.1,4.7,1.8,80720000.0,87240000.0,0.0808
900,42,37.9,False,4.6,4.4,1.4,36150000.0,37700000.0,0.0429
901,34,30.9,False,8.1,4.0,1.7,193080000.0,206830000.0,0.0712
902,50,23.4,False,29.8,1.7,4.7,165310000.0,174700000.0,0.0568
903,19,11.6,False,7.5,1.5,4.3,102730000.0,106350000.0,0.0352
904,31,23.7,False,48.4,1.3,2.4,60250000.0,69210000.0,0.1487
905,56,20.0,True,22.3,3.9,3.6,188020000.0,197500000.0,0.0504
906,23,16.2,False,25.1,4.7,3.1,82030000.0,89480000.0,0.0908
907,23,5.0,False,12.3,2.7,3.7,48980000.0,52760000.0,0.0772
908,20,33.7,False,23.5,1.5,3.7,121370000.0,145210000.0,0.1964
909,24,17.1,False,33.1,3.0,3.5,189880000.0,204730000.0,0.0782
910,25,7.4,False,37.6,2.4,2.1,20690000.0,21020000.0,0.0159
911,32,14.0,False,37.7,2.5,1.2,62860000.0,63990000.0,0.018
912,46,15.7,True,28.9,3.5,2.8,188920000.0,211240000.0,0.1181
913,50,31.4,False,45.2,3.9,4.6,50800000.0,56890000.0,0.1199
914,47,27.9,False,40.9,1.4,3.3,40380000.0,43760000.0,0.0837
915,56,29.2,False,37.9,1.1,4.3,122630000.0,133220000.0,0.0864
916,44,0.4,False,2.8,5.0,5.0,175130000.0,177020000.0,0.0108
917,53,15.8,False,0.3,1.9,1.7,105880000.0,116820000.0,0.1033
918,46,18.3,False,10.6,1.2,3.8,199020000.0,219110000.0,0.1009
919,55,0.7,False,33.2,1.8,3.7,142250000.0,146500000.0,0.0299
920,50,9.9,False,20.6,1.2,4.9,33330000.0,34020000.0,0.0207
921,54,28.9,False,20.1,2.6,4.9,198710000.0,203620000.0,0.0247
922,44,5.2,False,44.2,4.2,3.7,93420000.0,95310000.0,0.0202
923,50,20.3,False,44.8,2.4,2.0,71730000.0,80480000.0,0.122
924,21,8.2,False,45.5,2.8,4.2,120420000.0,125150000.0,0.0393
925,39,0.5,False,15.7,3.7,1.4,74780000.0,78540000.0,0.0503
926,19,9.2,False,34.6,3.0,4.1,35560000.0,36790000.0,0.0346
927,27,37.1,False,13.6,4.4,4.6,20260000.0,24140000.0,0.1915
928,22,30.5,False,9.5,4.5,2.5,100930000.0,118180000.0,0.1709
929,27,36.5,False,9.2,1.0,3.5,170640000.0,178510000.0,0.0461
930,50,18.5,False,17.1,4.1,2.7,123020000.0,131080000.0,0.0655
931,55,4.2,False,21.5,2.8,2.8,199860000.0,208250000.0,0.042
932,30,20.8,True,41.5,5.0,2.2,71630000.0,78680000.0,0.0984
933,48,17.3,False,6.0,2.9,4.0,70480000.0,70760000.0,0.004
934,53,32.1,True,36.7,4.9,4.7,48750000.0,55300000.0,0.1344
935,41,3.7,False,26.6,4.0,4.8,49530000.0,54710000.0,0.1046
936,32,18.6,False,14.4,2.0,1.7,71330000.0,84150000.0,0.1797
937,46,5.7,False,24.6,3.2,4.5,162710000.0,168060000.0,0.0329
938,25,12.3,False,15.0,5.0,3.9,183040000.0,212480000.0,0.1608
939,22,28.0,False,29.8,4.4,2.0,195520000.0,226490000.0,0.1584
940,46,18.1,False,21.7,1.4,1.3,61810000.0,63380000.0,0.0254
941,21,14.3,False,8.2,3.8,2.1,178630000.0,192870000.0,0.0797
942,29,15.0,False,5.8,2.4,4.6,79090000.0,81780000.0,0.034
943,19,17.5,True,27.3,1.0,3.5,40310000.0,42360000.0,0.0509
944,44,29.8,False,45.1,2.6,3.9,176600000.0,185900000.0,0.0527
945,48,33.9,False,17.2,1.9,2.0,134500000.0,149460000.0,0.1112
946,53,36.3,False,36.7,4.3,3.9,49650000.0,53740000.0,0.0824
947,53,29.9,False,32.9,2.3,1.1,97370000.0,115830000.0,0.1896
948,43,12.0,False,46.6,4.3,2.5,71710000.0,73520000.0,0.0252
949,44,26.1,True,41.0,1.0,3.5,152620000.0,182340000.0,0.1947
950,22,16.6,False,28.3,2.2,1.6,101610000.0,106300000.0,0.0462
951,37,9.7,False,32.9,2.0,4.3,198070000.0,228690000.0,0.1546
952,28,32.0,False,44.9,1.9,1.9,29850000.0,31870000.0,0.0677
953,27,1.5,True,20.0,1.3,3.6,83900000.0,86300000.0,0.0286
954,55,34.3,False,16.3,1.7,2.6,106740000.0,125050000.0,0.1715
955,23,17.5,False,0.5,3.2,3.4,110560000.0,117390000.0,0.0618
956,25,24.2,False,41.3,2.2,1.4,76870000.0,87000000.0,0.1318
957,40,25.1,False,40.0,2.7,1.1,151260000.0,168400000.0,0.1133
958,43,34.0,False,5.2,2.5,4.6,177450000.0,194190000.0,0.0943
959,29,24.2,False,28.8,4.5,2.1,188970000.0,207710000.0,0.0992
960,43,23.3,False,23.2,4.6,4.3,164920000.0,189070000.0,0.1464
961,30,2.5,False,5.9,3.0,5.0,173100000.0,176140000.0,0.0176
962,35,19.7,False,49.0,2.3,1.8,119100000.0,135020000.0,0.1337
963,42,5.7,False,10.7,1.4,2.1,168660000.0,198880000.0,0.1792
964,50,28.0,False,3.4,4.8,3.7,74630000.0,75490000.0,0.0115
965,29,19.5,False,29.7,1.2,4.9,91730000.0,94310000.0,0.0281
966,53,25.8,False,36.9,2.2,4.7,77040000.0,88080000.0,0.1433
967,21,1.6,False,1.6,2.2,3.0,104130000.0,113240000.0,0.0875
968,22,3.2,False,32.9,2.3,4.2,71400000.0,77160000.0,0.0807
969,54,27.2,True,26.6,1.7,1.5,193090000.0,198380000.0,0.0274
970,25,2.7,False,5.2,4.1,4.9,76310000.0,84040000.0,0.1013
971,45,2.7,False,8.6,1.5,4.9,37650000.0,38600000.0,0.0252
972,48,0.5,False,28.4,3.5,1.7,114830000.0,125780000.0,0.0954
973,26,36.3,False,14.8,1.5,2.2,30280000.0,34900000.0,0.1526
974,46,28.0,False,46.9,1.3,1.4,39900000.0,41960000.0,0.0516
975,31,13.4,False,40.9,4.6,2.1,59490000.0,65210000.0,0.0962
976,39,11.3,False,49.2,1.8,4.3,103580000.0,124130000.0,0.1984
977,28,13.3,False,13.0,4.3,2.5,97990000.0,111450000.0,0.1374
978,40,29.4,False,48.5,3.2,1.4,163940000.0,191530000.0,0.1683
979,18,25.1,False,21.6,1.3,2.4,153110000.0,165810000.0,0.0829
980,54,7.0,False,17.4,4.8,4.9,96740000.0,111600000.0,0.1536
981,38,6.6,False,2.5,2.0,3.5,80070000.0,80720000.0,0.0081
982,43,3.7,False,2.6,4.4,2.7,76960000.0,78850000.0,0.0246
983,53,25.1,False,34.6,1.7,1.7,159320000.0,165790000.0,0.0406
984,40,29.0,False,22.9,4.4,4.9,29370000.0,31730000.0,0.0804
985,18,10.1,False,11.3,1.1,4.3,22310000.0,26080000.0,0.169
986,32,0.8,False,30.7,3.0,2.1,163200000.0,174500000.0,0.0692
987,38,3.1,False,12.6,4.1,1.3,105890000.0,119750000.0,0.1309
988,26,36.8,False,28.9,4.7,1.2,43560000.0,49740000.0,0.1419
989,26,11.2,False,18.0,4.6,1.5,62400000.0,69720000.0,0.1173
990,27,29.2,True,41.2,4.3,3.3,187850000.0,201270000.0,0.0714
991,43,23.7,True,41.0,4.6,4.7,174710000.0,194870000.0,0.1154
992,52,14.5,False,23.9,1.8,3.0,147760000.0,157870000.0,0.0684
993,42,7.8,False,17.5,2.1,4.4,106800000.0,108590000.0,0.0168
994,43,4.6,False,18.1,2.2,2.8,113660000.0,136230000.0,0.1986
995,28,23.4,False,40.3,2.5,3.8,195540000.0,200510000.0,0.0254
996,55,29.4,False,16.4,2.6,3.9,193840000.0,196640000.0,0.0144
997,19,24.5,False,10.5,3.2,1.7,58750000.0,69070000.0,0.1757
998,24,20.2,False,4.2,1.6,2.4,166000000.0,176020000.0,0.0604
999,35,1.6,False,23.3,3.8,3.5,55500000.0,62720000.0,0.1301
1000,44,36.8,True,24.1,1.7,1.3,58440000.0,62290000.0,0.0659
