year,quarter,sector,country,value
2016,Q1,Kesehatan dan Pekerjaan Sosial,Kamboja,-
2016,Q1,Kesehatan dan Pekerjaan Sosial,Laos,-
2016,Q1,Kesehatan dan Pekerjaan Sosial,Malaysia,-
2016,Q1,Kesehatan dan Pekerjaan Sosial,Myanmar,-
2016,Q1,Kesehatan dan Pekerjaan Sosial,Singapura,6.04
2016,Q1,Kesehatan dan Pekerjaan Sosial,Thailand,0.07
2016,Q1,Kesehatan dan Pekerjaan Sosial,Vietnam,-
2016,Q1,Lainnya,Brunei Darussalam,-
2016,Q1,Lainnya,Filipina,0.23
2016,Q1,Lainnya,Kamboja,-
2016,Q1,Lainnya,Laos,-
2016,Q1,Lainnya,Malaysia,0.09
2016,Q1,Lainnya,Myanmar,-
2016,Q1,Lainnya,Singapura,26.74
2016,Q1,Lainnya,Thailand,0.36
2016,Q1,Lainnya,Vietnam,0.15
2016,Q1,Pendidikan,Brunei Darussalam,-
2016,Q1,Pendidikan,Filipina,-
2016,Q1,Pendidikan,Kamboja,-
2016,Q1,Pendidikan,Laos,-
2016,Q1,Pendidikan,Malaysia,-
2016,Q1,Pendidikan,Myanmar,-
2016,Q1,Pendidikan,Singapura,-
2016,Q1,Pendidikan,Thailand,-
2016,Q1,Pendidikan,Vietnam,-
2016,Q2,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Brunei Darussalam,-
2016,Q2,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Filipina,-
2016,Q2,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Kamboja,-
2016,Q2,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Laos,-
2016,Q2,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Malaysia,-
2016,Q2,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Myanmar,-
2016,Q2,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Singapura,0.17
2016,Q2,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Thailand,-
2016,Q2,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Vietnam,-
2016,Q2,Kesehatan dan Pekerjaan Sosial,Brunei Darussalam,-
2016,Q2,Kesehatan dan Pekerjaan Sosial,Filipina,-
2016,Q2,Kesehatan dan Pekerjaan Sosial,Kamboja,-
2016,Q2,Kesehatan dan Pekerjaan Sosial,Laos,-
2016,Q2,Kesehatan dan Pekerjaan Sosial,Malaysia,-
2016,Q2,Kesehatan dan Pekerjaan Sosial,Myanmar,-
2016,Q2,Kesehatan dan Pekerjaan Sosial,Singapura,0.41
2016,Q2,Kesehatan dan Pekerjaan Sosial,Thailand,0.93
2016,Q2,Kesehatan dan Pekerjaan Sosial,Vietnam,-
2016,Q2,Lainnya,Brunei Darussalam,-
2016,Q2,Lainnya,Filipina,0.16
2016,Q2,Lainnya,Kamboja,-
2016,Q2,Lainnya,Laos,-
2016,Q2,Lainnya,Malaysia,0.09
2016,Q2,Lainnya,Myanmar,0.15
2016,Q2,Lainnya,Singapura,6.26
2016,Q2,Lainnya,Thailand,-0.66
2016,Q2,Lainnya,Vietnam,-0.13
2016,Q2,Pendidikan,Brunei Darussalam,-
2016,Q2,Pendidikan,Filipina,-
2016,Q2,Pendidikan,Kamboja,-
2016,Q2,Pendidikan,Laos,-
2016,Q2,Pendidikan,Malaysia,-
2016,Q2,Pendidikan,Myanmar,-
2016,Q2,Pendidikan,Singapura,-
2016,Q2,Pendidikan,Thailand,-
2016,Q2,Pendidikan,Vietnam,-
2016,Q3,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Brunei Darussalam,-
2016,Q3,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Filipina,-
2016,Q3,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Kamboja,-
2016,Q3,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Laos,-
2016,Q3,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Malaysia,-
2016,Q3,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Myanmar,-
2016,Q3,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Singapura,0.44
2016,Q3,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Thailand,-
2016,Q3,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Vietnam,-
2016,Q3,Kesehatan dan Pekerjaan Sosial,Brunei Darussalam,-
2016,Q3,Kesehatan dan Pekerjaan Sosial,Filipina,-
2016,Q3,Kesehatan dan Pekerjaan Sosial,Kamboja,-
2016,Q3,Kesehatan dan Pekerjaan Sosial,Laos,-
2016,Q3,Kesehatan dan Pekerjaan Sosial,Malaysia,-
2016,Q3,Kesehatan dan Pekerjaan Sosial,Myanmar,-
2016,Q3,Kesehatan dan Pekerjaan Sosial,Singapura,2.25
2016,Q3,Kesehatan dan Pekerjaan Sosial,Thailand,6.31
2016,Q3,Kesehatan dan Pekerjaan Sosial,Vietnam,-
2016,Q3,Lainnya,Brunei Darussalam,-
2016,Q3,Lainnya,Filipina,0.09
2016,Q3,Lainnya,Kamboja,-
2016,Q3,Lainnya,Laos,-
2016,Q3,Lainnya,Malaysia,0.22
2016,Q3,Lainnya,Myanmar,0.19
2016,Q3,Lainnya,Singapura,39.51
2016,Q3,Lainnya,Thailand,1.83
2016,Q3,Lainnya,Vietnam,-
2016,Q3,Pendidikan,Brunei Darussalam,-
2016,Q3,Pendidikan,Filipina,-
2016,Q3,Pendidikan,Kamboja,-
2016,Q3,Pendidikan,Laos,-
2016,Q3,Pendidikan,Malaysia,-
2016,Q3,Pendidikan,Myanmar,-
2016,Q3,Pendidikan,Singapura,0.3
2016,Q3,Pendidikan,Thailand,-
2016,Q3,Pendidikan,Vietnam,-
2016,Q4,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Brunei Darussalam,-
2016,Q4,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Filipina,-
2016,Q4,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Kamboja,-
2016,Q4,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Laos,-
2016,Q4,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Malaysia,-
2016,Q4,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Myanmar,-
2016,Q4,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Singapura,370.2
2016,Q4,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Thailand,-
2016,Q4,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Vietnam,-
2016,Q4,Kesehatan dan Pekerjaan Sosial,Brunei Darussalam,-
2016,Q4,Kesehatan dan Pekerjaan Sosial,Filipina,-
2016,Q4,Kesehatan dan Pekerjaan Sosial,Kamboja,-
2016,Q4,Kesehatan dan Pekerjaan Sosial,Laos,-
2016,Q4,Kesehatan dan Pekerjaan Sosial,Malaysia,-
2016,Q4,Kesehatan dan Pekerjaan Sosial,Myanmar,-
2016,Q4,Kesehatan dan Pekerjaan Sosial,Singapura,1.65
2016,Q4,Kesehatan dan Pekerjaan Sosial,Thailand,3.83
2016,Q4,Kesehatan dan Pekerjaan Sosial,Vietnam,-
2016,Q4,Lainnya,Brunei Darussalam,-
2016,Q4,Lainnya,Filipina,0.18
2016,Q4,Lainnya,Kamboja,-
2016,Q4,Lainnya,Laos,-
2016,Q4,Lainnya,Malaysia,0.26
2016,Q4,Lainnya,Myanmar,-
2016,Q4,Lainnya,Singapura,41.1
2016,Q4,Lainnya,Thailand,-0.52
2016,Q4,Lainnya,Vietnam,-0.01
2016,Q4,Pendidikan,Brunei Darussalam,-
2016,Q4,Pendidikan,Filipina,-
2016,Q4,Pendidikan,Kamboja,-
2016,Q4,Pendidikan,Laos,-
2016,Q4,Pendidikan,Malaysia,-
2016,Q4,Pendidikan,Myanmar,-
2016,Q4,Pendidikan,Singapura,0.31
2016,Q4,Pendidikan,Thailand,-
2016,Q4,Pendidikan,Vietnam,-
2017,Q1,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Brunei Darussalam,-
2017,Q1,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Filipina,-
2017,Q1,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Kamboja,-
2017,Q1,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Laos,-
2017,Q1,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Malaysia,-
2017,Q1,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Myanmar,-
2017,Q1,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Singapura,0.23
2017,Q1,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Thailand,-
2017,Q1,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Vietnam,-
2017,Q1,Kesehatan dan Pekerjaan Sosial,Brunei Darussalam,-
2017,Q1,Kesehatan dan Pekerjaan Sosial,Filipina,-
2017,Q1,Kesehatan dan Pekerjaan Sosial,Kamboja,-
2017,Q1,Kesehatan dan Pekerjaan Sosial,Laos,-
2017,Q1,Kesehatan dan Pekerjaan Sosial,Malaysia,-
2017,Q1,Kesehatan dan Pekerjaan Sosial,Myanmar,-
2017,Q1,Kesehatan dan Pekerjaan Sosial,Singapura,4.83
2017,Q1,Kesehatan dan Pekerjaan Sosial,Thailand,7.19
2017,Q1,Kesehatan dan Pekerjaan Sosial,Vietnam,-
2017,Q1,Lainnya,Brunei Darussalam,-
2017,Q1,Lainnya,Filipina,-0.24
2017,Q1,Lainnya,Kamboja,-
2017,Q1,Lainnya,Laos,-
2017,Q1,Lainnya,Malaysia,505.05
2017,Q1,Lainnya,Myanmar,0.23
2017,Q1,Lainnya,Singapura,-61.05
2017,Q1,Lainnya,Thailand,-0.21
2017,Q1,Lainnya,Vietnam,-
2017,Q1,Pendidikan,Brunei Darussalam,-
2017,Q1,Pendidikan,Filipina,-
2017,Q1,Pendidikan,Kamboja,-
2017,Q1,Pendidikan,Laos,-
2017,Q1,Pendidikan,Malaysia,-
2017,Q1,Pendidikan,Myanmar,-
2017,Q1,Pendidikan,Singapura,0.34
2017,Q1,Pendidikan,Thailand,-
2017,Q1,Pendidikan,Vietnam,-
2017,Q2,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Brunei Darussalam,-
2017,Q2,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Filipina,-
2017,Q2,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Kamboja,-
2017,Q2,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Laos,-
2017,Q2,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Malaysia,0.01
2017,Q2,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Myanmar,-
2017,Q2,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Singapura,0.73
2017,Q2,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Thailand,-
2017,Q2,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Vietnam,-
2017,Q2,Kesehatan dan Pekerjaan Sosial,Brunei Darussalam,-
2017,Q2,Kesehatan dan Pekerjaan Sosial,Filipina,-
2017,Q2,Kesehatan dan Pekerjaan Sosial,Kamboja,-
2017,Q2,Kesehatan dan Pekerjaan Sosial,Laos,-
2017,Q2,Kesehatan dan Pekerjaan Sosial,Malaysia,-
2017,Q2,Kesehatan dan Pekerjaan Sosial,Myanmar,-
2017,Q2,Kesehatan dan Pekerjaan Sosial,Singapura,2.01
2017,Q2,Kesehatan dan Pekerjaan Sosial,Thailand,7.96
2017,Q2,Kesehatan dan Pekerjaan Sosial,Vietnam,-
2017,Q2,Lainnya,Brunei Darussalam,-
2017,Q2,Lainnya,Filipina,0.11
2017,Q2,Lainnya,Kamboja,-
2017,Q2,Lainnya,Laos,-
2017,Q2,Lainnya,Malaysia,0.31
2017,Q2,Lainnya,Myanmar,-0.01
2017,Q2,Lainnya,Singapura,10.74
2017,Q2,Lainnya,Thailand,0.14
2017,Q2,Lainnya,Vietnam,-
2017,Q2,Pendidikan,Brunei Darussalam,-
2017,Q2,Pendidikan,Filipina,-
2017,Q2,Pendidikan,Kamboja,-
2017,Q2,Pendidikan,Laos,-
2017,Q2,Pendidikan,Malaysia,-
2017,Q2,Pendidikan,Myanmar,-
2017,Q2,Pendidikan,Singapura,0.35
2017,Q2,Pendidikan,Thailand,-
2017,Q2,Pendidikan,Vietnam,-
2017,Q3,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Brunei Darussalam,-
2017,Q3,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Filipina,-
2017,Q3,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Kamboja,-
2017,Q3,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Laos,-
2017,Q3,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Malaysia,-0.01
2017,Q3,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Myanmar,-
2017,Q3,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Singapura,54.65
2017,Q3,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Thailand,-
2017,Q3,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Vietnam,-
2017,Q3,Kesehatan dan Pekerjaan Sosial,Brunei Darussalam,-
2017,Q3,Kesehatan dan Pekerjaan Sosial,Filipina,-
2017,Q3,Kesehatan dan Pekerjaan Sosial,Kamboja,-
2017,Q3,Kesehatan dan Pekerjaan Sosial,Laos,-
2017,Q3,Kesehatan dan Pekerjaan Sosial,Malaysia,-
2017,Q3,Kesehatan dan Pekerjaan Sosial,Myanmar,-
2017,Q3,Kesehatan dan Pekerjaan Sosial,Singapura,8.62
2017,Q3,Kesehatan dan Pekerjaan Sosial,Thailand,7.79
2017,Q3,Kesehatan dan Pekerjaan Sosial,Vietnam,-
2017,Q3,Lainnya,Brunei Darussalam,-
2017,Q3,Lainnya,Filipina,0.23
2017,Q3,Lainnya,Kamboja,-
2017,Q3,Lainnya,Laos,-
2017,Q3,Lainnya,Malaysia,0.87
2017,Q3,Lainnya,Myanmar,0.15
2017,Q3,Lainnya,Singapura,9.57
2017,Q3,Lainnya,Thailand,0.37
2017,Q3,Lainnya,Vietnam,-
2017,Q3,Pendidikan,Brunei Darussalam,-
2017,Q3,Pendidikan,Filipina,-
2017,Q3,Pendidikan,Kamboja,-
2017,Q3,Pendidikan,Laos,-
2017,Q3,Pendidikan,Malaysia,0.01
2017,Q3,Pendidikan,Myanmar,-
2017,Q3,Pendidikan,Singapura,0.22
2017,Q3,Pendidikan,Thailand,-
2017,Q3,Pendidikan,Vietnam,-
2017,Q4,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Brunei Darussalam,-
2017,Q4,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Filipina,-
2017,Q4,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Kamboja,-
2017,Q4,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Laos,-
2017,Q4,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Malaysia,-
2017,Q4,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Myanmar,-
2017,Q4,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Singapura,5.92
2017,Q4,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Thailand,-
2017,Q4,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Vietnam,-
2017,Q4,Kesehatan dan Pekerjaan Sosial,Brunei Darussalam,-
2017,Q4,Kesehatan dan Pekerjaan Sosial,Filipina,-
2017,Q4,Kesehatan dan Pekerjaan Sosial,Kamboja,-
2017,Q4,Kesehatan dan Pekerjaan Sosial,Laos,-
2017,Q4,Kesehatan dan Pekerjaan Sosial,Malaysia,-
2017,Q4,Kesehatan dan Pekerjaan Sosial,Myanmar,-
2017,Q4,Kesehatan dan Pekerjaan Sosial,Singapura,8.13
2017,Q4,Kesehatan dan Pekerjaan Sosial,Thailand,7.62
2017,Q4,Kesehatan dan Pekerjaan Sosial,Vietnam,-
2017,Q4,Lainnya,Brunei Darussalam,-
2017,Q4,Lainnya,Filipina,0.12
2017,Q4,Lainnya,Kamboja,-
2017,Q4,Lainnya,Laos,-
2017,Q4,Lainnya,Malaysia,-0.22
2017,Q4,Lainnya,Myanmar,0.25
2017,Q4,Lainnya,Singapura,8.28
2017,Q4,Lainnya,Thailand,0.09
2017,Q4,Lainnya,Vietnam,0.07
2017,Q4,Pendidikan,Brunei Darussalam,-
2017,Q4,Pendidikan,Filipina,-
2017,Q4,Pendidikan,Kamboja,-
2017,Q4,Pendidikan,Laos,-
2017,Q4,Pendidikan,Malaysia,0.01
2017,Q4,Pendidikan,Myanmar,-
2017,Q4,Pendidikan,Singapura,0.31
2017,Q4,Pendidikan,Thailand,-
2017,Q4,Pendidikan,Vietnam,-
2018,Q1,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Brunei Darussalam,-
2018,Q1,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Filipina,-
2018,Q1,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Kamboja,-
2018,Q1,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Laos,-
2018,Q1,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Malaysia,-
2018,Q1,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Myanmar,-
2018,Q1,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Singapura,6.42
2018,Q1,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Thailand,-
2018,Q1,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Vietnam,-
2018,Q1,Kesehatan dan Pekerjaan Sosial,Brunei Darussalam,-
2018,Q1,Kesehatan dan Pekerjaan Sosial,Filipina,-
2018,Q1,Kesehatan dan Pekerjaan Sosial,Kamboja,-
2018,Q1,Kesehatan dan Pekerjaan Sosial,Laos,-
2018,Q1,Kesehatan dan Pekerjaan Sosial,Malaysia,-
2018,Q1,Kesehatan dan Pekerjaan Sosial,Myanmar,-
2018,Q1,Kesehatan dan Pekerjaan Sosial,Singapura,3.81
2018,Q1,Kesehatan dan Pekerjaan Sosial,Thailand,12.97
2018,Q1,Kesehatan dan Pekerjaan Sosial,Vietnam,-
2018,Q1,Lainnya,Brunei Darussalam,-
2018,Q1,Lainnya,Filipina,0.07
2018,Q1,Lainnya,Kamboja,-
2018,Q1,Lainnya,Laos,-
2018,Q1,Lainnya,Malaysia,0.21
2018,Q1,Lainnya,Myanmar,-0.04
2018,Q1,Lainnya,Singapura,-121.51
2018,Q1,Lainnya,Thailand,0.28
2018,Q1,Lainnya,Vietnam,-0.01
2018,Q1,Pendidikan,Brunei Darussalam,-
2018,Q1,Pendidikan,Filipina,-
2018,Q1,Pendidikan,Kamboja,-
2018,Q1,Pendidikan,Laos,-
2018,Q1,Pendidikan,Malaysia,-
2018,Q1,Pendidikan,Myanmar,-
2018,Q1,Pendidikan,Singapura,0.08
2018,Q1,Pendidikan,Thailand,-
2018,Q1,Pendidikan,Vietnam,-
2018,Q2,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Brunei Darussalam,-
2018,Q2,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Filipina,-
2018,Q2,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Kamboja,-
2018,Q2,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Laos,-
2018,Q2,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Malaysia,-
2018,Q2,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Myanmar,-
2018,Q2,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Singapura,6.46
2018,Q2,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Thailand,-
2018,Q2,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Vietnam,-
2018,Q2,Kesehatan dan Pekerjaan Sosial,Brunei Darussalam,-
2018,Q2,Kesehatan dan Pekerjaan Sosial,Filipina,-
2018,Q2,Kesehatan dan Pekerjaan Sosial,Kamboja,-
2018,Q2,Kesehatan dan Pekerjaan Sosial,Laos,-
2018,Q2,Kesehatan dan Pekerjaan Sosial,Malaysia,0.11
2018,Q2,Kesehatan dan Pekerjaan Sosial,Myanmar,-
2018,Q2,Kesehatan dan Pekerjaan Sosial,Singapura,6.62
2018,Q2,Kesehatan dan Pekerjaan Sosial,Thailand,9.72
2018,Q2,Kesehatan dan Pekerjaan Sosial,Vietnam,-
2018,Q2,Lainnya,Brunei Darussalam,-
2018,Q2,Lainnya,Filipina,0.12
2018,Q2,Lainnya,Kamboja,-
2018,Q2,Lainnya,Laos,-
2018,Q2,Lainnya,Malaysia,-0.03
2018,Q2,Lainnya,Myanmar,0.05
2018,Q2,Lainnya,Singapura,51.3
2018,Q2,Lainnya,Thailand,0.55
2018,Q2,Lainnya,Vietnam,0.01
2018,Q2,Pendidikan,Brunei Darussalam,-
2018,Q2,Pendidikan,Filipina,-
2018,Q2,Pendidikan,Kamboja,-
2018,Q2,Pendidikan,Laos,-
2018,Q2,Pendidikan,Malaysia,-
2018,Q2,Pendidikan,Myanmar,-
2018,Q2,Pendidikan,Singapura,0.2
2018,Q2,Pendidikan,Thailand,-
2018,Q2,Pendidikan,Vietnam,-
2018,Q3,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Brunei Darussalam,-
2018,Q3,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Filipina,-
2018,Q3,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Kamboja,-
2018,Q3,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Laos,-
2018,Q3,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Malaysia,-
2018,Q3,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Myanmar,-
2018,Q3,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Singapura,8.1
2018,Q3,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Thailand,-
2018,Q3,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Vietnam,-
2018,Q3,Kesehatan dan Pekerjaan Sosial,Brunei Darussalam,-
2018,Q3,Kesehatan dan Pekerjaan Sosial,Filipina,-
2018,Q3,Kesehatan dan Pekerjaan Sosial,Kamboja,-
2018,Q3,Kesehatan dan Pekerjaan Sosial,Laos,-
2018,Q3,Kesehatan dan Pekerjaan Sosial,Malaysia,-
2018,Q3,Kesehatan dan Pekerjaan Sosial,Myanmar,-
2018,Q3,Kesehatan dan Pekerjaan Sosial,Singapura,6.14
2018,Q3,Kesehatan dan Pekerjaan Sosial,Thailand,20.71
2018,Q3,Kesehatan dan Pekerjaan Sosial,Vietnam,-
2018,Q3,Lainnya,Brunei Darussalam,-
2018,Q3,Lainnya,Filipina,0.43
2018,Q3,Lainnya,Kamboja,-
2018,Q3,Lainnya,Laos,-
2018,Q3,Lainnya,Malaysia,0.12
2018,Q3,Lainnya,Myanmar,0.5
2018,Q3,Lainnya,Singapura,28.15
2018,Q3,Lainnya,Thailand,0.12
2018,Q3,Lainnya,Vietnam,-0.01
2018,Q3,Pendidikan,Brunei Darussalam,-
2018,Q3,Pendidikan,Filipina,-
2018,Q3,Pendidikan,Kamboja,-
2018,Q3,Pendidikan,Laos,-
2018,Q3,Pendidikan,Malaysia,0.01
2018,Q3,Pendidikan,Myanmar,-
2018,Q3,Pendidikan,Singapura,0.61
2018,Q3,Pendidikan,Thailand,-
2018,Q3,Pendidikan,Vietnam,-
2018,Q4,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Brunei Darussalam,-
2018,Q4,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Filipina,-
2018,Q4,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Kamboja,-
2018,Q4,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Laos,-
2018,Q4,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Malaysia,-
2018,Q4,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Myanmar,-
2018,Q4,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Singapura,7.58
2018,Q4,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Thailand,-
2018,Q4,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Vietnam,-
2018,Q4,Kesehatan dan Pekerjaan Sosial,Brunei Darussalam,-
2018,Q4,Kesehatan dan Pekerjaan Sosial,Filipina,-
2018,Q4,Kesehatan dan Pekerjaan Sosial,Kamboja,-
2018,Q4,Kesehatan dan Pekerjaan Sosial,Laos,-
2018,Q4,Kesehatan dan Pekerjaan Sosial,Malaysia,-
2018,Q4,Kesehatan dan Pekerjaan Sosial,Myanmar,-
2018,Q4,Kesehatan dan Pekerjaan Sosial,Singapura,5.53
2018,Q4,Kesehatan dan Pekerjaan Sosial,Thailand,10.82
2018,Q4,Kesehatan dan Pekerjaan Sosial,Vietnam,-
2018,Q4,Lainnya,Brunei Darussalam,-
2018,Q4,Lainnya,Filipina,0.24
2018,Q4,Lainnya,Kamboja,-
2018,Q4,Lainnya,Laos,-
2018,Q4,Lainnya,Malaysia,0.14
2018,Q4,Lainnya,Myanmar,0.55
2018,Q4,Lainnya,Singapura,-8.51
2018,Q4,Lainnya,Thailand,0.38
2018,Q4,Lainnya,Vietnam,0.01
2018,Q4,Pendidikan,Brunei Darussalam,-
2018,Q4,Pendidikan,Filipina,-
2018,Q4,Pendidikan,Kamboja,-
2018,Q4,Pendidikan,Laos,-
2018,Q4,Pendidikan,Malaysia,0.02
2018,Q4,Pendidikan,Myanmar,-
2018,Q4,Pendidikan,Singapura,0.62
2018,Q4,Pendidikan,Thailand,-
2018,Q4,Pendidikan,Vietnam,-
2019,Q1,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Brunei Darussalam,-
2019,Q1,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Filipina,-
2019,Q1,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Kamboja,-
2019,Q1,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Laos,-
2019,Q1,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Malaysia,-
2019,Q1,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Myanmar,-
2019,Q1,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Singapura,6.64
2019,Q1,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Thailand,-
2019,Q1,Jasa Kemasyarakatan. Sosial. dan Perseorangan Lainnya,Vietnam,-
2019,Q1,Kesehatan dan Pekerjaan Sosial,Brunei Darussalam,-
2019,Q1,Kesehatan dan Pekerjaan Sosial,Filipina,-
2019,Q1,Kesehatan dan Pekerjaan Sosial,Kamboja,-
2019,Q1,Kesehatan dan Pekerjaan Sosial,Laos,-
2019,Q1,Kesehatan dan Pekerjaan Sosial,Malaysia,-
2019,Q1,Kesehatan dan Pekerjaan Sosial,Myanmar,-
